"lon" "lat"
-1.1743197 52.3555177
151.141667 -33.908333
7.4474468 46.9479739
-2.2668382 52.2545225
-0.945503 53.321356
2.3522219 48.856614
-119.4179324 36.778261
13.404954 52.5200066
-3.435973 55.378051
-5.93012 54.597285
-70.9915997 42.4136428
2.3522219 48.856614
-1.708298 52.19173
2.6370411 48.8499198
151.141667 -33.908333
-0.1277583 51.5073509
-0.098234 51.376165
-0.1277583 51.5073509
-4.1426565 50.3754565
-0.1277583 51.5073509
-3.7037902 40.4167754
10.451526 51.165691
105.318756 61.52401
0.68484 47.394144
-0.1277583 51.5073509
-108.5006904 45.7832856
2.213749 46.227638
-95.712891 37.09024
-0.137163 50.82253
-119.4179324 36.778261
3.876716 43.610769
-3.133219 55.019757
2.3522219 48.856614
-2.715974 52.056398
2.213749 46.227638
-1.0879769 50.8197675
-1.1743197 52.3555177
-81.3792365 28.5383355
-0.370679 49.182863
3.087025 45.777222
-3.7038322 40.4167515
-1.0872979 53.9599651
-2.6844262 42.8584372
2.213749 46.227638
-0.1277583 51.5073509
-1.1397592 52.6368778
-76.6436993 39.9897247
1.632733 43.286726
2.3522219 48.856614
108.277199 14.058324
135.5021651 34.6937378
-75.977985 36.8529263
121.4627868 25.0169826
-2.13125 49.214439
-79.8711024 43.2557206
2.3522219 48.856614
-0.1277583 51.5073509
-74.0059413 40.7127837
-3.7037902 40.4167754
13.404954 52.5200066
9.1220945 39.2239017
-0.370679 49.182863
-0.0909852 51.5123443
-88.8183872 33.4503998
2.3522219 48.856614
-0.1277583 51.5073509
-74.0059413 40.7127837
-43.1728965 -22.9068467
-43.1728965 -22.9068467
4.8719854 50.4673883
-0.1277583 51.5073509
2.471236 49.030467
-1.1865868 50.8548464
-3.435973 55.378051
0.1218195 52.2052973
-1.1743197 52.3555177
47.481766 29.31166
-1.5490774 53.8007554
-0.081389 51.506579
4.6900929 51.8132979
-3.073754 53.3727181
-1.1743197 52.3555177
9.9936818 53.5510846
-6.2603097 53.3498053
9.9936818 53.5510846
138.252924 36.204824
-0.1277583 51.5073509
105.5591218 10.0653203
2.3522219 48.856614
-0.1277583 51.5073509
-8.152435 52.0906065
19.503304 47.162494
0.731596 51.340402
2.3522219 48.856614
-0.1038147 51.5232185
-1.921781 52.679936
-1.470085 53.381129
-0.1277583 51.5073509
71.1923805 22.258652
4.835659 45.764043
-0.39032 51.656489
-1.890401 52.486243
-96.7969879 32.7766642
2.1734035 41.3850639
-2.298542 53.4730513
-0.1277583 51.5073509
-7.6920536 53.1423672
-0.1277583 51.5073509
-1.5490774 53.8007554
-0.1277583 51.5073509
-0.1277583 51.5073509
-86.80249 33.5206608
-0.1277583 51.5073509
-1.759398 53.795984
-86.80249 33.5206608
-3.188267 55.953252
-0.5599501 51.3147593
19.145136 51.919438
-2.179404 53.002668
2.3522219 48.856614
-2.6103157 53.2326344
4.4777325 51.9244201
0.121817 52.205337
106.822745 -6.1744651
-117.1610838 32.715738
-72.9101554 41.3151233
-4.7850443 50.3464791
-0.1277583 51.5073509
-5.0527125 50.2660471
-106.4850217 31.7618778
-0.1277583 51.5073509
-3.17909 51.481581
2.6370411 48.8499198
-4.2026458 56.4906712
2.213749 46.227638
-88.0118473 41.7435073
-2.2426305 53.4807593
-2.0571868 52.8792745
-2.2426305 53.4807593
-3.435973 55.378051
-2.13125 49.214439
-2.2426305 53.4807593
-1.5200789 52.2851905
-2.2426305 53.4807593
2.1734035 41.3850639
-117.1610838 32.715738
11.2486208 43.7710513
-3.435973 55.378051
13.404954 52.5200066
19.145136 51.919438
100.992541 15.870032
-97.5164276 35.4675602
2.3522219 48.856614
-81.5157535 27.6648274
2.1086131 41.5462745
-70.8411558 42.6791832
-85.7584557 38.2526647
-2.9326435 48.2020471
14.375416 35.937496
-0.1277583 51.5073509
-86.80249 33.5206608
-1.4850337 52.454571
-86.80249 33.5206608
-90.0715323 29.9510658
-123.1207375 49.2827291
-81.0342575 29.059573
-86.80249 33.5206608
-3.435973 55.378051
-79.532157 43.8169837
-1.890401 52.486243
-0.1277583 51.5073509
2.213749 46.227638
-2.7588761 53.3705793
-1.1743197 52.3555177
57.552152 -20.348404
-79.532157 43.8169837
4.3837215 47.0525047
120.9842195 14.5995124
-74.0143064 40.7878788
178.065032 -17.713371
108.277199 14.058324
-2.2426305 53.4807593
-79.3831843 43.653226
139.6917064 35.6894875
3.057256 50.62925
-46.6547497 -23.5847163
78.96288 20.593684
139.6917064 35.6894875
4.835659 45.764043
-107.8144772 37.6305177
-77.4360481 37.5407246
-96.7969879 32.7766642
-81.8723084 26.640628
139.6917064 35.6894875
-118.2436849 34.0522342
-87.6297982 41.8781136
144.963056 -37.813611
10.451526 51.165691
12.3730747 51.3396955
-3.7037902 40.4167754
10.451526 51.165691
-127.6476206 53.7266683
-118.2436849 34.0522342
2.213749 46.227638
-78.183406 -1.831239
4.7104633 52.0115205
-81.3792365 28.5383355
22.937506 -30.559482
-117.9242966 33.8703596
-81.5157535 27.6648274
-95.712891 37.09024
100.992541 15.870032
-121.4943996 38.5815719
8.722016 38.998811
-95.712891 37.09024
-118.2436849 34.0522342
-88.7878678 43.7844397
-73.567256 45.5016889
99.8309885 19.9071044
-89.2167501 37.7272727
20.4489216 44.786568
11.5819806 48.1351253
-4.1426565 50.3754565
144.963056 -37.813611
-82.9000751 32.1656221
-110.926479 32.2217429
-63.616672 -38.416097
-149.0729715 62.4113634
-51.92528 -14.235004
-7.6920536 53.1423672
-118.2436849 34.0522342
72.8776559 19.0759837
-34.8828969 -8.0578381
-118.2436849 34.0522342
100.5017651 13.7563309
-87.9939322 41.8816207
-79.9223592 -2.1709979
-74.0059413 40.7127837
-97.1025077 32.4334742
144.793731 13.444304
117.1436154 -0.4948232
10.451526 51.165691
-75.242438 4.444676
-118.2436849 34.0522342
100.5017651 13.7563309
-84.2141701 10.0159394
-115.1398296 36.1699412
133.775136 -25.274398
-118.2436849 34.0522342
-121.9623751 37.2358078
-73.9202391 41.6002842
-77.216339 38.927775
-90.5234772 41.5487166
-99.133208 19.4326077
-76.7074571 37.2707022
-74.0059413 40.7127837
-2.13125 49.214439
-51.92528 -14.235004
-118.2436849 34.0522342
-77.6630856 39.8557016
-118.3286614 34.0928092
-51.92528 -14.235004
-99.4658784 27.5182671
-85.1455036 33.7212179
-123.1207375 49.2827291
109.6745916 -6.8898362
-71.0588801 42.3600825
-118.2436849 34.0522342
153.1932534 -28.6104322
-78.4858531 -0.1748207
-104.817654 38.834878
-80.1917902 25.7616798
-41.7007272 -12.579738
-95.712891 37.09024
-99.9018131 31.9685988
-98.6695859 40.7269719
-110.926479 32.2217429
22.937506 -30.559482
-90.0489801 35.1495343
-102.552784 23.634501
4.608227 51.774426
-78.4678382 -0.1806532
-85.6023643 44.3148443
87.0923906 23.6290575
-99.9018131 31.9685988
18.4240553 -33.9248685
-99.133208 19.4326077
-118.2436849 34.0522342
-0.5600349 51.316774
-95.112801 29.499344
103.819836 1.352083
-104.990251 39.7392358
-51.92528 -14.235004
-43.1728965 -22.9068467
-44.5550308 -18.512178
-46.6547497 -23.5847163
-119.0607423 35.2874451
78.96288 20.593684
-74.0059413 40.7127837
-70.6692655 -33.4488897
-73.1260999 7.11732
139.8835651 36.565725
-118.2436849 34.0522342
37.6173 55.755826
91.8123324 22.3475365
-99.9018131 31.9685988
121.5654177 25.0329694
136.9065647 35.1801883
-117.1610838 32.715738
-122.4194155 37.7749295
138.252924 36.204824
-51.92528 -14.235004
-88.89653 13.794185
-118.3707465 34.0902192
-75.1652215 39.9525839
-118.4732464 34.0521011
-101.6859605 21.1250077
-87.6297982 41.8781136
-95.712891 37.09024
-83.9811014 34.1140497
-81.6386669 30.3013551
126.9779692 37.566535
-8.224454 39.399872
98.6722227 3.5951956
-83.860493 33.5967091
-74.0059413 40.7127837
10.451526 51.165691
-74.0059413 40.7127837
-74.0059413 40.7127837
-87.6297982 41.8781136
-108.280326 32.770075
-115.1398296 36.1699412
-90.1528519 29.9840922
-118.390279 34.067432
-106.346771 56.130366
139.6917064 35.6894875
103.7638069 1.461635
-96.7969879 32.7766642
-99.133208 19.4326077
-74.0059413 40.7127837
-61.5136037 -30.974859
-95.712891 37.09024
-97.1025077 32.4334742
-87.6947699 41.5936453
-79.6248197 43.6777176
-106.346771 56.130366
-73.8676864 40.8586661
-63.616672 -38.416097
-76.2710833 -12.2720956
-118.2436849 34.0522342
-118.2436849 34.0522342
-51.92528 -14.235004
-73.9441579 40.6781784
-71.3824374 42.4072107
-79.3831843 43.653226
-122.4442906 47.2528768
-96.9977846 32.7459645
100.992541 15.870032
-74.297333 4.570868
-112.0077881 33.4372686
-43.1728965 -22.9068467
-51.92528 -14.235004
-89.3985283 32.3546679
-51.92528 -14.235004
-74.053471 4.677478
-58.3815591 -34.6036844
-115.4522623 32.6245389
-86.2361744 12.1149926
-95.4799418 30.4249276
-96.7969879 32.7766642
145.0434 -37.983
-73.991658 40.673735
-95.712891 37.09024
133.775136 -25.274398
-95.712891 37.09024
-74.4056612 40.0583238
-95.712891 37.09024
-80.8100724 35.5848596
-74.0059413 40.7127837
-3.435973 55.378051
-74.0059413 40.7127837
-95.712891 37.09024
-74.0059413 40.7127837
-3.435973 55.378051
-74.0059413 40.7127837
-79.3831843 43.653226
-3.435973 55.378051
-74.0059413 40.7127837
-95.712891 37.09024
-74.0059413 40.7127837
-95.712891 37.09024
-95.712891 37.09024
-74.4056612 40.0583238
-73.9441579 40.6781784
-74.4056612 40.0583238
-95.712891 37.09024
-74.0059413 40.7127837
-95.712891 37.09024
-74.4056612 40.0583238
-95.712891 37.09024
-74.0059413 40.7127837
15.2551187 54.5259614
-95.712891 37.09024
133.775136 -25.274398
-95.712891 37.09024
-95.712891 37.09024
-106.346771 56.130366
-106.346771 56.130366
-74.0059413 40.7127837
-74.4056612 40.0583238
-95.712891 37.09024
-106.346771 56.130366
-74.0059413 40.7127837
-3.435973 55.378051
-74.4056612 40.0583238
-74.0059413 40.7127837
-74.4056612 40.0583238
-95.712891 37.09024
-75.6971931 45.4215296
-74.0059413 40.7127837
-3.435973 55.378051
-95.712891 37.09024
-74.4056612 40.0583238
120.9842195 14.5995124
-73.1260999 7.11732
-86.7816016 36.1626638
-77.0061281 38.8984888
100.992541 15.870032
-51.92528 -14.235004
-122.4194155 37.7749295
120.2366297 14.8967937
-74.0059413 40.7127837
-105.7820674 39.5500507
-86.2361744 12.1149926
-123.486364 43.487633
-73.9441579 40.6781784
-3.435973 55.378051
-95.712891 37.09024
-74.4056612 40.0583238
-74.0059413 40.7127837
-3.435973 55.378051
-74.0059413 40.7127837
-89.3806398 38.3436612
-74.0059413 40.7127837
-90.0715323 29.9510658
-74.0059413 40.7127837
-74.0059413 40.7127837
-74.4056612 40.0583238
-74.0059413 40.7127837
-74.0059413 40.7127837
-95.712891 37.09024
-74.0059413 40.7127837
-74.4056612 40.0583238
-95.712891 37.09024
-95.712891 37.09024
-74.0776417 40.7281575
-74.0059413 40.7127837
-77.0368707 38.9071923
-74.4056612 40.0583238
-3.435973 55.378051
-95.712891 37.09024
-95.712891 37.09024
-105.2227978 35.5942137
-3.435973 55.378051
-80.1300455 25.790654
-74.0059413 40.7127837
-74.4056612 40.0583238
-3.435973 55.378051
-74.0059413 40.7127837
-74.4056612 40.0583238
-73.9441579 40.6781784
-74.4056612 40.0583238
-80.1300455 25.790654
-106.346771 56.130366
-3.435973 55.378051
-74.0059413 40.7127837
-74.0059413 40.7127837
-95.712891 37.09024
-74.4056612 40.0583238
-74.0059413 40.7127837
-73.9712488 40.7830603
-74.0059413 40.7127837
-74.0059413 40.7127837
-74.0059413 40.7127837
-95.712891 37.09024
-99.133208 19.4326077
-81.3792365 28.5383355
-3.435973 55.378051
-1.759398 53.795984
-65.3166809 -26.8166695
-102.4107493 34.2331373
-86.7816016 36.1626638
-70.6692655 -33.4488897
-63.616672 -38.416097
-76.3055144 40.0378755
-46.6547497 -23.5847163
-66.590149 18.220833
-95.712891 37.09024
-94.513281 37.0842271
139.6981712 35.6414629
-95.712891 37.09024
-123.1207375 49.2827291
-78.8291163 42.716111
-87.6297982 41.8781136
-118.2436849 34.0522342
-95.712891 37.09024
-63.616672 -38.416097
-63.616672 -38.416097
-99.9018131 31.9685988
-117.1610838 32.715738
-79.3831843 43.653226
-74.053471 4.677478
-118.2436849 34.0522342
-119.0187125 35.3732921
-95.3010624 32.3512601
-2.6544182 52.0765164
-122.3320708 47.6062095
-71.0588801 42.3600825
-74.0143064 40.7878788
-74.0059413 40.7127837
-79.0192997 35.7595731
-118.1937395 33.7700504
-81.3792365 28.5383355
-66.4619164 46.5653163
-118.3783347 34.0931603
-80.1917902 25.7616798
-96.7969879 32.7766642
-122.4194155 37.7749295
-79.3831843 43.653226
39.2375507 21.2854067
-78.319747 44.309058
-89.2181911 13.6929403
-63.616672 -38.416097
-87.6297982 41.8781136
-71.0588801 42.3600825
-99.9018131 31.9685988
-97.1330683 33.2148412
103.819836 1.352083
-88.3514596 41.6828074
-78.183406 -1.831239
-77.1945247 41.2033216
-83.9811014 34.1140497
-79.3831843 43.653226
-118.2436849 34.0522342
-95.712891 37.09024
-85.3232139 51.253775
-74.0059413 40.7127837
-97.1025077 32.4334742
-99.133208 19.4326077
-94.5785667 39.0997265
-38.5266704 -3.7318616
-54.9281496 -34.9368789
-95.712891 37.09024
-106.0042041 38.5243509
-95.712891 37.09024
-87.9922684 15.5149204
-117.9461734 33.9319578
-123.1207375 49.2827291
-122.4194155 37.7749295
144.9937739 -37.8491409
-106.346771 56.130366
-118.3617443 34.0900091
-93.2650108 44.977753
-0.0845787 51.5187555
-63.616672 -38.416097
-43.1728965 -22.9068467
78.96288 20.593684
-122.3320708 47.6062095
-85.9151211 12.9290069
-95.711556 18.0734222
-74.053471 4.677478
138.252924 36.204824
-102.552784 23.634501
-2.6983209 53.7670855
-87.9033261 30.5229719
-118.2436849 34.0522342
-121.4943996 38.5815719
-66.9036063 10.4805937
-79.9958864 40.4406248
-119.4179324 36.778261
-83.0457538 42.331427
-83.0457538 42.331427
-46.5336521 -23.4543148
-70.4853033 41.6086796
-88.89653 13.794185
-117.2949359 49.4917843
-95.712891 37.09024
-43.1728965 -22.9068467
-83.9811014 34.1140497
-97.1025077 32.4334742
-119.1216176 35.3900079
-98.0103453 26.1280062
31.16558 48.379433
-98.4936282 29.4241219
-119.4179324 36.778261
-0.540579 53.230688
-75.6971931 45.4215296
-70.6692655 -33.4488897
-104.8319195 39.7294319
-86.7816016 36.1626638
-73.9842724 40.715033
-95.712891 37.09024
-95.712891 37.09024
-77.8597175 39.2889903
-99.133208 19.4326077
-122.1686033 37.4226924
-100.3161126 25.6866142
2.213749 46.227638
-86.2361744 12.1149926
139.6917064 35.6894875
-84.3640829 33.7589188
-115.1398296 36.1699412
-63.616672 -38.416097
-71.4547891 42.9956397
-75.1652215 39.9525839
-69.4454689 45.253783
-67.1060353 -17.9646772
-118.2436849 34.0522342
-92.0165336 34.974532
-68.7778138 44.8011821
-94.969956 35.91537
-118.2436849 34.0522342
-94.5404962 36.1881365
